"id","student_id","course_id","course_schedule_id","admission_date","amount","discount","payment_status","payment_id","next_payment_date","status","created_at","updated_at"
"425","425","147","197","2024-01-08","0.00","0.00","pending","425","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"426","426","136","186","2024-01-09","0.00","0.00","pending","426","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"427","427","152","202","2024-01-12","0.00","0.00","pending","427","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"428","428","140","190","2024-01-12","0.00","0.00","pending","428","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"429","429","136","186","2024-01-15","0.00","0.00","pending","429","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"430","430","134","184","2024-01-18","0.00","0.00","pending","430","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"431","431","146","196","2024-01-18","0.00","0.00","pending","431","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"432","432","134","184","2024-01-19","0.00","0.00","pending","432","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"433","433","139","189","2024-01-25","0.00","0.00","pending","433","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"434","434","150","200","2024-01-25","0.00","0.00","pending","434","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"435","435","118","168","2024-01-27","0.00","0.00","pending","435","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"436","436","134","184","2024-01-27","0.00","0.00","pending","436","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"437","437","136","186","2024-01-29","0.00","0.00","pending","437","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"438","438","117","167","2024-01-29","0.00","0.00","pending","438","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"439","439","134","184","2024-01-31","0.00","0.00","pending","439","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"440","440","136","186","2024-02-02","0.00","0.00","pending","440","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"441","441","136","186","2024-02-02","0.00","0.00","pending","441","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"442","442","134","184","2024-02-03","0.00","0.00","pending","442","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"443","443","137","187","2024-02-03","0.00","0.00","pending","443","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"444","444","136","186","2024-02-05","0.00","0.00","pending","444","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"445","445","136","186","2024-02-05","0.00","0.00","pending","445","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"446","446","122","172","2024-02-06","0.00","0.00","pending","446","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"447","447","116","166","2024-02-07","0.00","0.00","pending","447","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"448","448","134","184","2024-02-07","0.00","0.00","pending","448","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"449","449","142","192","2024-02-08","0.00","0.00","pending","449","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"450","450","139","189","2024-02-10","0.00","0.00","pending","450","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"451","451","122","172","2024-02-10","0.00","0.00","pending","451","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"452","452","106","156","2024-02-10","0.00","0.00","pending","452","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"453","453","130","180","2024-02-10","0.00","0.00","pending","453","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"454","454","134","184","2024-02-15","0.00","0.00","pending","454","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"455","455","136","186","2024-02-15","0.00","0.00","pending","455","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"456","456","136","186","2024-02-16","0.00","0.00","pending","456","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"457","457","134","184","2024-02-22","0.00","0.00","pending","457","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"458","458","136","186","2024-02-22","0.00","0.00","pending","458","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"459","459","136","186","2024-02-22","0.00","0.00","pending","459","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"460","460","134","184","2024-02-22","0.00","0.00","pending","460","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"461","461","146","196","2024-02-22","0.00","0.00","pending","461","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"462","462","136","186","2024-02-24","0.00","0.00","pending","462","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"463","463","134","184","2024-02-28","0.00","0.00","pending","463","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"464","464","134","184","2024-02-29","0.00","0.00","pending","464","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"465","465","107","157","2024-02-29","0.00","0.00","pending","465","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"466","466","136","186","2024-02-29","0.00","0.00","pending","466","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"467","467","136","186","2024-02-29","0.00","0.00","pending","467","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"468","468","108","158","2024-02-29","0.00","0.00","pending","468","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"469","469","136","186","2024-02-29","0.00","0.00","pending","469","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"470","470","136","186","2024-02-29","0.00","0.00","pending","470","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"471","471","109","159","2024-03-11","0.00","0.00","pending","471","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"472","472","134","184","2024-03-11","0.00","0.00","pending","472","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"473","473","136","186","2024-03-12","0.00","0.00","pending","473","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"474","474","136","186","2024-03-12","0.00","0.00","pending","474","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"475","475","110","160","2024-03-16","0.00","0.00","pending","475","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"476","476","135","185","2024-03-16","0.00","0.00","pending","476","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"477","477","134","184","2024-03-19","0.00","0.00","pending","477","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"478","478","133","183","2024-03-25","0.00","0.00","pending","478","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"479","479","134","184","2024-03-26","0.00","0.00","pending","479","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"480","480","134","184","2024-03-26","0.00","0.00","pending","480","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"481","481","142","192","2024-03-27","0.00","0.00","pending","481","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"482","482","134","184","2024-04-04","0.00","0.00","pending","482","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"483","483","151","201","2024-04-08","0.00","0.00","pending","483","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"484","484","111","161","2024-04-11","0.00","0.00","pending","484","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"485","485","134","184","2024-04-15","0.00","0.00","pending","485","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"486","486","134","184","2024-04-18","0.00","0.00","pending","486","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"487","487","117","167","2024-04-25","0.00","0.00","pending","487","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"488","488","116","166","2024-04-30","0.00","0.00","pending","488","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"489","489","120","170","2024-05-06","0.00","0.00","pending","489","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"490","490","148","198","2024-05-06","0.00","0.00","pending","490","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"491","491","134","184","2024-05-18","0.00","0.00","pending","491","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"492","492","136","186","2024-05-21","0.00","0.00","pending","492","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"493","493","134","184","2024-05-23","0.00","0.00","pending","493","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"494","494","134","184","2024-05-31","0.00","0.00","pending","494","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"495","495","136","186","2024-05-31","0.00","0.00","pending","495","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"496","496","112","162","2024-07-06","0.00","0.00","pending","496","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"497","497","134","184","2024-06-14","0.00","0.00","pending","497","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"498","498","136","186","2024-06-19","0.00","0.00","pending","498","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"499","499","136","186","2024-06-20","0.00","0.00","pending","499","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"500","500","134","184","2024-06-20","0.00","0.00","pending","500","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"501","501","136","186","2024-06-20","0.00","0.00","pending","501","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"502","502","134","184","2024-06-22","0.00","0.00","pending","502","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"503","503","134","184","2024-06-25","0.00","0.00","pending","503","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"504","504","134","184","2024-06-28","0.00","0.00","pending","504","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"505","505","126","176","2024-06-29","0.00","0.00","pending","505","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"506","506","136","186","2024-06-29","0.00","0.00","pending","506","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"507","507","134","184","2024-06-29","0.00","0.00","pending","507","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"508","508","136","186","2024-06-30","0.00","0.00","pending","508","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"509","509","120","170","2024-07-06","0.00","0.00","pending","509","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"510","510","134","184","2024-07-15","0.00","0.00","pending","510","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"511","511","153","203","2024-07-17","0.00","0.00","pending","511","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"512","512","153","203","2024-07-17","0.00","0.00","pending","512","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"513","513","125","175","2024-07-20","0.00","0.00","pending","513","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"514","514","134","184","2024-07-23","0.00","0.00","pending","514","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"515","515","134","184","2024-07-23","0.00","0.00","pending","515","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"516","516","136","186","2024-07-24","0.00","0.00","pending","516","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"517","517","136","186","2024-07-26","0.00","0.00","pending","517","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"518","518","136","186","2024-07-29","0.00","0.00","pending","518","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"519","519","113","163","2024-07-30","0.00","0.00","pending","519","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:51:04"
"520","520","134","184","2024-07-31","0.00","0.00","pending","520","2024-10-01","active","2024-10-02 03:50:11","2024-10-02 03:50:54"
"521","521","154","204","2025-08-08","0.00","50000.00","pending","521","2024-10-02",,"2024-10-02 10:05:05","2024-10-02 10:05:05"
"522","522","18","18","2024-08-22","0.00","65000.00","pending","522","2024-10-02",,"2024-10-02 10:05:05","2024-10-02 10:05:05"
